_id,Date,Gender,Race,Age at Booking,Current Age
823,2018-09-01,M,B,22,22
824,2018-09-01,M,W,27,27
825,2018-09-01,M,B,18,18
826,2018-09-01,M,W,35,35
827,2018-09-01,M,B,26,26
828,2018-09-01,M,W,32,32
829,2018-09-01,M,W,32,32
830,2018-09-01,M,B,23,23
831,2018-09-01,M,W,29,29
832,2018-09-01,M,W,26,26
833,2018-09-01,M,W,47,47
834,2018-09-01,M,W,39,39
835,2018-09-01,M,B,23,23
836,2018-09-01,M,B,28,28
837,2018-09-01,M,B,18,20
838,2018-09-01,M,W,66,68
839,2018-09-01,M,B,25,26
840,2018-09-01,M,W,52,53
841,2018-09-01,M,W,31,32
842,2018-09-01,M,B,25,26
843,2018-09-01,M,B,21,22
844,2018-09-01,M,B,49,50
845,2018-09-01,M,B,22,23
846,2018-09-01,M,W,38,39
847,2018-09-01,M,B,53,54
848,2018-09-01,M,B,31,32
849,2018-09-01,M,B,50,51
850,2018-09-01,M,B,26,27
851,2018-09-01,M,B,24,25
852,2018-09-01,M,B,27,27
853,2018-09-01,M,W,31,32
854,2018-09-01,M,B,19,20
855,2018-09-01,M,B,24,25
856,2018-09-01,M,B,32,33
857,2018-09-01,M,B,23,24
858,2018-09-01,M,B,44,44
859,2018-09-01,M,B,24,25
860,2018-09-01,M,x,28,28
861,2018-09-01,M,B,19,20
862,2018-09-01,M,B,19,20
863,2018-09-01,M,W,30,31
864,2018-09-01,M,W,34,35
865,2018-09-01,M,B,30,30
866,2018-09-01,M,B,40,40
867,2018-09-01,M,B,42,42
868,2018-09-01,M,B,29,29
869,2018-09-01,M,W,35,36
870,2018-09-01,M,B,23,23
871,2018-09-01,M,W,35,35
872,2018-09-01,M,B,21,22
873,2018-09-01,M,B,30,30
874,2018-09-01,M,H,31,31
875,2018-09-01,M,B,23,23
876,2018-09-01,M,W,36,37
877,2018-09-01,M,B,33,34
878,2018-09-01,M,W,49,50
879,2018-09-01,M,B,24,24
880,2018-09-01,M,W,41,41
881,2018-09-01,M,B,28,29
882,2018-09-01,M,B,37,37
883,2018-09-01,M,B,59,59
884,2018-09-01,M,B,39,39
885,2018-09-01,M,B,35,35
886,2018-09-01,M,B,18,19
887,2018-09-01,M,B,48,48
888,2018-09-01,M,B,42,42
889,2018-09-01,M,W,36,36
890,2018-09-01,M,B,34,34
891,2018-09-01,M,W,33,33
892,2018-09-01,M,W,36,36
893,2018-09-01,M,W,33,33
894,2018-09-01,M,B,62,62
895,2018-09-01,M,B,53,53
896,2018-09-01,M,W,40,40
897,2018-09-01,M,B,41,41
898,2018-09-01,M,W,37,37
899,2018-09-01,M,B,42,42
900,2018-09-01,M,B,48,48
901,2018-09-01,M,W,30,30
902,2018-09-01,M,B,23,23
903,2018-09-01,M,W,54,54
904,2018-09-01,M,W,32,33
905,2018-09-01,M,W,21,22
906,2018-09-01,M,W,25,25
907,2018-09-01,M,W,39,39
908,2018-09-01,M,B,21,21
909,2018-09-01,M,W,36,37
910,2018-09-01,M,B,25,25
911,2018-09-01,M,W,34,34
912,2018-09-01,M,W,30,30
913,2018-09-01,M,B,55,55
914,2018-09-01,M,W,26,26
915,2018-09-01,M,W,21,21
916,2018-09-01,M,B,50,50
917,2018-09-01,M,U,39,39
918,2018-09-01,M,W,27,27
919,2018-09-01,M,B,22,22
920,2018-09-01,M,B,29,29
921,2018-09-01,M,B,25,25
922,2018-09-01,M,x,27,27
923,2018-09-01,M,B,34,34
924,2018-09-01,M,W,48,48
925,2018-09-01,M,B,22,22
926,2018-09-01,M,B,28,28
927,2018-09-01,M,B,44,44
928,2018-09-01,M,B,24,24
929,2018-09-01,M,W,32,32
930,2018-09-01,M,W,27,27
931,2018-09-01,M,W,38,38
932,2018-09-01,M,B,25,25
933,2018-09-01,M,W,31,31
934,2018-09-01,M,B,48,48
935,2018-09-01,M,W,30,31
936,2018-09-01,M,B,30,31
937,2018-09-01,M,B,33,34
938,2018-09-01,M,B,24,26
939,2018-09-01,M,A,44,46
940,2018-09-01,M,B,30,32
941,2018-09-01,M,W,47,49
942,2018-09-01,M,B,28,29
943,2018-09-01,M,B,41,42
944,2018-09-01,M,B,28,29
945,2018-09-01,M,B,31,32
946,2018-09-01,M,W,32,33
947,2018-09-01,M,B,22,23
948,2018-09-01,M,B,38,39
949,2018-09-01,M,B,22,23
950,2018-09-01,M,W,50,51
951,2018-09-01,M,B,28,29
952,2018-09-01,M,B,40,41
953,2018-09-01,M,B,24,25
954,2018-09-01,M,B,40,40
955,2018-09-01,M,B,35,36
956,2018-09-01,M,B,28,29
957,2018-09-01,M,B,24,25
958,2018-09-01,M,B,22,22
959,2018-09-01,M,B,30,31
960,2018-09-01,M,B,28,29
961,2018-09-01,M,B,26,27
962,2018-09-01,M,B,29,29
963,2018-09-01,M,B,59,59
964,2018-09-01,M,B,20,20
965,2018-09-01,M,B,21,22
966,2018-09-01,M,B,24,24
967,2018-09-01,M,B,26,26
968,2018-09-01,M,B,42,42
969,2018-09-01,M,B,25,25
970,2018-09-01,M,B,30,31
971,2018-09-01,M,B,49,50
972,2018-09-01,M,B,27,27
973,2018-09-01,M,B,28,28
974,2018-09-01,M,B,24,25
975,2018-09-01,M,B,44,45
976,2018-09-01,M,B,38,38
977,2018-09-01,M,W,30,30
978,2018-09-01,M,W,25,25
979,2018-09-01,M,B,25,26
980,2018-09-01,M,B,31,31
981,2018-09-01,M,B,33,33
982,2018-09-01,M,W,52,52
983,2018-09-01,M,B,28,28
984,2018-09-01,M,B,19,20
985,2018-09-01,M,B,38,38
986,2018-09-01,M,B,40,41
987,2018-09-01,M,B,28,28
988,2018-09-01,M,B,34,34
989,2018-09-01,M,B,27,27
990,2018-09-01,M,B,35,35
991,2018-09-01,M,B,35,35
992,2018-09-01,M,B,23,23
993,2018-09-01,M,W,43,44
994,2018-09-01,M,W,52,52
995,2018-09-01,M,B,26,26
996,2018-09-01,M,H,30,30
997,2018-09-01,M,B,28,29
998,2018-09-01,M,W,24,24
999,2018-09-01,M,W,24,24
1000,2018-09-01,M,W,37,37
1001,2018-09-01,M,B,38,38
1002,2018-09-01,M,W,19,20
1003,2018-09-01,M,B,36,36
1004,2018-09-01,M,W,36,37
1005,2018-09-01,M,B,21,21
1006,2018-09-01,M,B,23,23
1007,2018-09-01,M,W,33,34
1008,2018-09-01,M,W,36,36
1009,2018-09-01,M,B,44,44
1010,2018-09-01,M,B,25,25
1011,2018-09-01,M,B,58,58
1012,2018-09-01,M,W,40,40
1013,2018-09-01,M,B,28,28
1014,2018-09-01,M,W,27,28
1015,2018-09-01,M,B,27,27
1016,2018-09-01,M,W,35,35
1017,2018-09-01,M,W,48,48
1018,2018-09-01,M,B,41,41
1019,2018-09-01,M,W,35,35
1020,2018-09-01,M,B,23,23
1021,2018-09-01,M,W,32,32
1022,2018-09-01,M,B,32,32
1023,2018-09-01,M,B,38,38
1024,2018-09-01,M,W,28,28
1025,2018-09-01,M,B,20,20
1026,2018-09-01,M,W,48,48
1027,2018-09-01,M,B,28,28
1028,2018-09-01,M,W,28,28
1029,2018-09-01,M,B,23,23
1030,2018-09-01,M,B,39,39
1031,2018-09-01,M,B,23,23
1032,2018-09-01,M,W,53,53
1033,2018-09-01,M,W,31,31
1034,2018-09-01,M,B,38,38
1035,2018-09-01,M,W,23,24
1036,2018-09-01,M,W,21,21
1037,2018-09-01,M,B,20,20
1038,2018-09-01,M,B,35,38
1039,2018-09-01,M,B,32,34
1040,2018-09-01,M,B,45,47
1041,2018-09-01,M,B,26,28
1042,2018-09-01,M,B,44,45
1043,2018-09-01,M,W,38,40
1044,2018-09-01,M,B,27,28
1045,2018-09-01,M,B,22,23
1046,2018-09-01,M,B,25,26
1047,2018-09-01,M,W,30,31
1048,2018-09-01,M,B,19,20
1049,2018-09-01,M,B,24,25
1050,2018-09-01,M,B,42,43
1051,2018-09-01,M,B,36,37
1052,2018-09-01,M,B,19,20
1053,2018-09-01,M,B,25,26
1054,2018-09-01,M,B,31,32
1055,2018-09-01,M,W,48,48
1056,2018-09-01,M,B,39,39
1057,2018-09-01,M,B,24,24
1058,2018-09-01,M,W,31,31
1059,2018-09-01,M,B,28,29
1060,2018-09-01,M,B,32,32
1061,2018-09-01,M,B,32,32
1062,2018-09-01,M,B,28,29
1063,2018-09-01,M,B,34,35
1064,2018-09-01,M,B,18,19
1065,2018-09-01,M,W,56,57
1066,2018-09-01,M,B,26,26
1067,2018-09-01,M,W,29,30
1068,2018-09-01,M,B,55,55
1069,2018-09-01,M,W,26,26
1070,2018-09-01,M,W,26,27
1071,2018-09-01,M,W,26,27
1072,2018-09-01,M,B,22,23
1073,2018-09-01,M,W,50,50
1074,2018-09-01,M,B,48,48
1075,2018-09-01,M,W,49,49
1076,2018-09-01,M,W,22,22
1077,2018-09-01,M,W,34,34
1078,2018-09-01,M,B,30,30
1079,2018-09-01,M,B,26,26
1080,2018-09-01,M,B,24,24
1081,2018-09-01,M,B,28,28
1082,2018-09-01,M,B,28,29
1083,2018-09-01,M,B,29,29
1084,2018-09-01,M,B,23,23
1085,2018-09-01,M,B,30,30
1086,2018-09-01,M,B,43,43
1087,2018-09-01,M,B,31,31
1088,2018-09-01,M,B,27,27
1089,2018-09-01,M,W,22,22
1090,2018-09-01,M,B,33,33
1091,2018-09-01,M,B,25,26
1092,2018-09-01,M,B,28,28
1093,2018-09-01,M,B,39,39
1094,2018-09-01,M,B,26,26
1095,2018-09-01,M,W,27,27
1096,2018-09-01,M,B,20,20
1097,2018-09-01,M,B,28,28
1098,2018-09-01,M,W,31,31
1099,2018-09-01,M,B,19,19
1100,2018-09-01,M,W,27,28
1101,2018-09-01,M,B,54,54
1102,2018-09-01,M,B,26,27
1103,2018-09-01,M,B,32,32
1104,2018-09-01,M,W,35,35
1105,2018-09-01,M,B,38,38
1106,2018-09-01,M,B,30,30
1107,2018-09-01,M,W,35,35
1108,2018-09-01,M,H,40,40
1109,2018-09-01,M,B,26,26
1110,2018-09-01,M,B,30,30
1111,2018-09-01,M,B,30,30
1112,2018-09-01,M,W,39,39
1113,2018-09-01,M,B,26,26
1114,2018-09-01,M,W,35,35
1115,2018-09-01,M,B,64,64
1116,2018-09-01,M,W,33,33
1117,2018-09-01,M,B,41,41
1118,2018-09-01,M,W,45,45
1119,2018-09-01,M,B,57,57
1120,2018-09-01,M,B,46,46
1121,2018-09-01,M,B,33,33
1122,2018-09-01,M,W,30,30
1123,2018-09-01,M,B,41,41
1124,2018-09-01,M,W,24,24
1125,2018-09-01,M,B,50,50
1126,2018-09-01,M,B,47,47
1127,2018-09-01,M,B,48,48
1128,2018-09-01,M,B,48,48
1129,2018-09-01,M,B,35,35
1130,2018-09-01,M,W,32,32
1131,2018-09-01,M,B,34,34
1132,2018-09-01,M,B,32,32
1133,2018-09-01,M,U,24,24
1134,2018-09-01,M,W,45,45
1135,2018-09-01,M,B,41,41
1136,2018-09-01,M,B,62,62
1137,2018-09-01,M,B,44,44
1138,2018-09-01,M,B,45,45
1139,2018-09-01,M,W,31,31
1140,2018-09-01,M,B,35,35
1141,2018-09-01,M,B,48,50
1142,2018-09-01,M,W,19,21
1143,2018-09-01,M,B,53,54
1144,2018-09-01,M,B,19,21
1145,2018-09-01,M,B,32,33
1146,2018-09-01,M,B,46,47
1147,2018-09-01,M,W,37,38
1148,2018-09-01,M,B,24,25
1149,2018-09-01,M,B,19,20
1150,2018-09-01,M,W,37,38
1151,2018-09-01,M,B,28,29
1152,2018-09-01,M,B,29,30
1153,2018-09-01,M,B,17,18
1154,2018-09-01,M,W,33,34
1155,2018-09-01,M,B,31,32
1156,2018-09-01,M,B,27,27
1157,2018-09-01,M,B,53,54
1158,2018-09-01,M,H,39,40
1159,2018-09-01,M,B,29,30
1160,2018-09-01,M,B,18,19
1161,2018-09-01,M,B,22,22
1162,2018-09-01,M,B,22,23
1163,2018-09-01,M,B,55,55
1164,2018-09-01,M,B,17,18
1165,2018-09-01,M,B,57,58
1166,2018-09-01,M,B,21,22
1167,2018-09-01,M,W,34,35
1168,2018-09-01,M,B,37,38
1169,2018-09-01,M,B,29,30
1170,2018-09-01,M,B,26,27
1171,2018-09-01,M,W,27,27
1172,2018-09-01,M,B,20,20
1173,2018-09-01,M,B,29,29
1174,2018-09-01,M,W,29,29
1175,2018-09-01,M,A,40,40
1176,2018-09-01,M,B,20,20
1177,2018-09-01,M,B,21,21
1178,2018-09-01,M,B,19,20
1179,2018-09-01,M,B,26,27
1180,2018-09-01,M,B,31,31
1181,2018-09-01,M,B,44,44
1182,2018-09-01,M,B,29,29
1183,2018-09-01,M,W,35,35
1184,2018-09-01,M,B,48,48
1185,2018-09-01,M,W,26,27
1186,2018-09-01,M,B,28,28
1187,2018-09-01,M,B,45,45
1188,2018-09-01,M,B,19,19
1189,2018-09-01,M,W,29,29
1190,2018-09-01,M,B,20,20
1191,2018-09-01,M,B,50,50
1192,2018-09-01,M,B,32,32
1193,2018-09-01,M,B,49,49
1194,2018-09-01,M,B,33,34
1195,2018-09-01,M,B,27,27
1196,2018-09-01,M,B,26,26
1197,2018-09-01,M,B,29,29
1198,2018-09-01,M,B,29,29
1199,2018-09-01,M,B,28,28
1200,2018-09-01,M,B,54,55
1201,2018-09-01,M,W,52,52
1202,2018-09-01,M,B,29,29
1203,2018-09-01,M,B,38,38
1204,2018-09-01,M,B,32,33
1205,2018-09-01,M,B,24,24
1206,2018-09-01,M,B,25,26
1207,2018-09-01,M,B,21,22
1208,2018-09-01,M,B,27,27
1209,2018-09-01,M,B,19,19
1210,2018-09-01,M,B,57,57
1211,2018-09-01,M,B,39,39
1212,2018-09-01,M,B,26,27
1213,2018-09-01,M,B,32,32
1214,2018-09-01,M,B,25,25
1215,2018-09-01,M,B,38,38
1216,2018-09-01,M,B,49,49
1217,2018-09-01,M,B,51,51
1218,2018-09-01,M,B,27,27
1219,2018-09-01,M,B,35,35
1220,2018-09-01,M,W,42,42
1221,2018-09-01,M,W,29,29
1222,2018-09-01,M,W,40,41
1223,2018-09-01,M,B,25,25
1224,2018-09-01,M,W,26,26
1225,2018-09-01,M,B,24,24
1226,2018-09-01,M,W,32,32
1227,2018-09-01,M,B,24,25
1228,2018-09-01,M,W,26,26
1229,2018-09-01,M,W,35,35
1230,2018-09-01,M,W,19,19
1231,2018-09-01,M,B,23,23
1232,2018-09-01,M,W,40,40
1233,2018-09-01,M,W,27,27
1234,2018-09-01,M,W,38,38
1235,2018-09-01,M,B,39,39
1236,2018-09-01,M,B,52,52
1237,2018-09-01,M,W,27,27
1238,2018-09-01,M,W,28,28
1239,2018-09-01,M,B,45,45
1240,2018-09-01,M,W,41,41
1241,2018-09-01,M,B,33,33
1242,2018-09-01,M,W,48,48
1243,2018-09-01,M,W,41,41
1244,2018-09-01,M,B,31,32
1245,2018-09-01,M,B,24,25
1246,2018-09-01,M,W,24,25
1247,2018-09-01,M,B,42,42
1248,2018-09-01,M,W,32,32
1249,2018-09-01,M,W,30,30
1250,2018-09-01,M,W,25,25
1251,2018-09-01,M,B,28,29
1252,2018-09-01,M,W,27,27
1253,2018-09-01,M,W,35,35
1254,2018-09-01,M,W,36,36
1255,2018-09-01,M,W,32,32
1256,2018-09-01,M,B,43,43
1257,2018-09-01,M,W,51,51
1258,2018-09-01,M,W,28,28
1259,2018-09-01,M,W,66,66
1260,2018-09-01,M,B,42,42
1261,2018-09-01,M,W,36,36
1262,2018-09-01,M,B,41,41
1263,2018-09-01,M,B,26,26
1264,2018-09-01,M,W,33,33
1265,2018-09-01,M,B,45,45
1266,2018-09-01,M,B,53,53
1267,2018-09-01,M,B,33,33
1268,2018-09-01,M,W,34,34
1269,2018-09-01,M,B,52,52
1270,2018-09-01,M,W,36,36
1271,2018-09-01,M,W,44,44
1272,2018-09-01,M,B,27,27
1273,2018-09-01,M,B,31,31
1274,2018-09-01,M,W,24,24
1275,2018-09-01,M,B,45,45
1276,2018-09-01,M,W,29,29
1277,2018-09-01,M,W,53,53
1278,2018-09-01,M,W,53,53
1279,2018-09-01,M,W,26,26
1280,2018-09-01,M,B,34,34
1281,2018-09-01,M,B,48,48
1282,2018-09-01,M,B,47,47
1283,2018-09-01,M,B,43,43
1284,2018-09-01,M,B,18,18
1285,2018-09-01,M,W,50,50
1286,2018-09-01,M,B,34,34
1287,2018-09-01,M,B,29,29
1288,2018-09-01,M,W,38,38
1289,2018-09-01,M,B,31,31
1290,2018-09-01,M,B,28,28
1291,2018-09-01,M,B,28,28
1292,2018-09-01,M,W,36,36
1293,2018-09-01,M,B,60,60
1294,2018-09-01,M,W,43,43
1295,2018-09-01,M,B,30,30
1296,2018-09-01,M,B,40,40
1297,2018-09-01,M,B,26,26
1298,2018-09-01,M,B,61,61
1299,2018-09-01,M,B,20,20
1300,2018-09-01,M,W,33,33
1301,2018-09-01,M,B,23,23
1302,2018-09-01,M,W,26,26
1303,2018-09-01,M,W,33,33
1304,2018-09-01,M,W,58,58
1305,2018-09-01,M,B,26,26
1306,2018-09-01,M,W,30,30
1307,2018-09-01,M,B,39,39
1308,2018-09-01,M,W,37,37
1309,2018-09-01,M,B,31,33
1310,2018-09-01,M,W,25,27
1311,2018-09-01,M,B,51,53
1312,2018-09-01,M,B,19,21
1313,2018-09-01,M,B,26,27
1314,2018-09-01,M,B,18,20
1315,2018-09-01,M,B,31,32
1316,2018-09-01,M,B,21,23
1317,2018-09-01,M,W,36,37
1318,2018-09-01,M,B,29,30
1319,2018-09-01,M,B,25,26
1320,2018-09-01,M,B,23,23
1321,2018-09-01,M,B,21,22
1322,2018-09-01,M,B,28,29
1323,2018-09-01,M,W,28,29
1324,2018-09-01,M,B,32,33
1325,2018-09-01,M,W,60,60
1326,2018-09-01,M,B,31,32
1327,2018-09-01,M,B,34,34
1328,2018-09-01,M,B,57,58
1329,2018-09-01,M,W,39,40
1330,2018-09-01,M,B,25,25
1331,2018-09-01,M,B,22,22
1332,2018-09-01,M,W,43,43
1333,2018-09-01,M,B,44,45
1334,2018-09-01,M,B,23,23
1335,2018-09-01,M,B,42,42
1336,2018-09-01,M,W,25,26
1337,2018-09-01,M,B,44,45
1338,2018-09-01,M,B,49,49
1339,2018-09-01,M,B,20,20
1340,2018-09-01,M,B,49,49
1341,2018-09-01,M,W,20,20
1342,2018-09-01,M,H,22,22
1343,2018-09-01,M,H,20,21
1344,2018-09-01,M,B,47,47
1345,2018-09-01,M,B,42,42
1346,2018-09-01,M,W,22,22
1347,2018-09-01,M,B,54,54
1348,2018-09-01,M,B,20,20
1349,2018-09-01,M,W,52,52
1350,2018-09-01,M,B,48,48
1351,2018-09-01,M,B,51,51
1352,2018-09-01,M,B,36,36
1353,2018-09-01,M,B,32,33
1354,2018-09-01,M,B,20,20
1355,2018-09-01,M,B,24,24
1356,2018-09-01,M,W,27,28
1357,2018-09-01,M,W,31,31
1358,2018-09-01,M,W,39,39
1359,2018-09-01,M,W,38,39
1360,2018-09-01,M,W,30,31
1361,2018-09-01,M,W,28,28
1362,2018-09-01,M,B,42,42
1363,2018-09-01,M,W,32,33
1364,2018-09-01,M,W,43,43
1365,2018-09-01,M,U,36,36
1366,2018-09-01,M,W,60,60
1367,2018-09-01,M,W,42,42
1368,2018-09-01,M,W,43,43
1369,2018-09-01,M,W,42,42
1370,2018-09-01,M,W,48,48
1371,2018-09-01,M,W,32,32
1372,2018-09-01,M,W,35,35
1373,2018-09-01,M,B,28,29
1374,2018-09-01,M,B,51,52
1375,2018-09-01,M,W,34,34
1376,2018-09-01,M,W,56,56
1377,2018-09-01,M,W,18,18
1378,2018-09-01,M,W,28,28
1379,2018-09-01,M,B,55,55
1380,2018-09-01,F,W,29,31
1381,2018-09-01,F,B,25,27
1382,2018-09-01,F,B,24,26
1383,2018-09-01,F,W,57,58
1384,2018-09-01,F,W,48,48
1385,2018-09-01,F,B,25,26
1386,2018-09-01,F,W,41,42
1387,2018-09-01,F,W,33,34
1388,2018-09-01,F,W,24,25
1389,2018-09-01,F,W,31,32
1390,2018-09-01,F,W,31,32
1391,2018-09-01,F,W,29,29
1392,2018-09-01,F,W,28,28
1393,2018-09-01,F,B,23,23
1394,2018-09-01,F,W,51,51
1395,2018-09-01,F,B,19,20
1396,2018-09-01,F,W,23,24
1397,2018-09-01,F,B,29,29
1398,2018-09-01,F,B,19,19
1399,2018-09-01,F,B,27,27
1400,2018-09-01,F,W,50,50
1401,2018-09-01,F,B,24,24
1402,2018-09-01,F,W,36,36
1403,2018-09-01,F,B,29,29
1404,2018-09-01,F,W,26,26
1405,2018-09-01,F,W,34,35
1406,2018-09-01,F,W,29,29
1407,2018-09-01,F,W,21,21
1408,2018-09-01,F,W,25,25
1409,2018-09-01,F,W,31,31
1410,2018-09-01,F,B,29,29
1411,2018-09-01,F,x,26,26
1412,2018-09-01,F,B,42,42
1413,2018-09-01,F,W,27,27
1414,2018-09-01,F,B,51,51
1415,2018-09-01,F,W,37,37
1416,2018-09-01,F,W,30,30
1417,2018-09-01,F,B,29,29
1418,2018-09-01,F,W,26,26
1419,2018-09-01,F,W,28,28
1420,2018-09-01,F,B,23,23
1421,2018-09-01,F,W,38,38
1422,2018-09-01,F,B,24,25
1423,2018-09-01,F,W,29,29
1424,2018-09-01,F,B,28,28
1425,2018-09-01,F,W,33,34
1426,2018-09-01,F,W,42,42
1427,2018-09-01,F,W,29,29
1428,2018-09-01,F,B,22,22
1429,2018-09-01,F,W,41,41
1430,2018-09-01,F,W,27,27
1431,2018-09-01,F,W,48,48
1432,2018-09-01,F,W,61,61
1433,2018-09-01,F,W,39,39
1434,2018-09-01,F,B,39,39
1435,2018-09-01,F,B,20,20
1436,2018-09-01,F,W,57,57
1437,2018-09-01,F,W,28,28
1438,2018-09-01,F,B,27,27
1439,2018-09-01,F,W,39,39
1440,2018-09-01,F,W,32,32
1441,2018-09-01,F,W,63,63
1442,2018-09-01,F,B,21,21
1443,2018-09-01,F,W,25,26
1444,2018-09-01,F,W,35,35
1445,2018-09-01,F,W,29,29
1446,2018-09-01,F,W,24,24
1447,2018-09-01,F,W,26,26
1448,2018-09-01,F,B,28,28
1449,2018-09-01,F,B,22,22
1450,2018-09-01,F,W,38,38
1451,2018-09-01,F,B,28,28
1452,2018-09-01,F,W,32,32
1453,2018-09-01,F,W,28,28
1454,2018-09-01,F,W,28,28
1455,2018-09-01,F,B,38,38
1456,2018-09-01,F,W,35,35
1457,2018-09-01,F,W,34,34
1458,2018-09-01,F,W,39,39
1459,2018-09-01,F,B,31,31
1460,2018-09-01,F,W,40,40
1461,2018-09-01,F,W,33,33
1462,2018-09-01,F,W,27,27
1463,2018-09-01,F,B,22,27
1464,2018-09-01,F,B,27,28
1465,2018-09-01,F,W,27,29
1466,2018-09-01,F,W,56,57
1467,2018-09-01,F,W,25,26
1468,2018-09-01,F,W,32,32
1469,2018-09-01,F,W,38,39
1470,2018-09-01,F,W,42,43
1471,2018-09-01,F,W,29,30
1472,2018-09-01,F,W,30,30
1473,2018-09-01,F,B,26,26
1474,2018-09-01,F,W,32,32
1475,2018-09-01,F,B,23,24
1476,2018-09-01,F,W,41,41
1477,2018-09-01,F,W,27,28
1478,2018-09-01,F,W,40,41
1479,2018-09-01,F,W,30,30
1480,2018-09-01,F,W,34,35
1481,2018-09-01,F,W,26,27
1482,2018-09-01,F,H,19,20
1483,2018-09-01,F,W,37,37
1484,2018-09-01,F,B,23,23
1485,2018-09-01,F,W,33,33
1486,2018-09-01,F,B,29,30
1487,2018-09-01,F,W,34,34
1488,2018-09-01,F,W,31,31
1489,2018-09-01,F,W,38,39
1490,2018-09-01,F,B,21,22
1491,2018-09-01,F,B,23,23
1492,2018-09-01,F,W,48,48
1493,2018-09-01,F,W,30,30
1494,2018-09-01,F,B,49,50
1495,2018-09-01,F,B,46,46
1496,2018-09-01,F,W,41,42
1497,2018-09-01,F,W,37,37
1498,2018-09-01,F,W,29,29
1499,2018-09-01,F,W,32,33
1500,2018-09-01,F,B,55,55
1501,2018-09-01,F,W,38,38
1502,2018-09-01,F,W,45,45
1503,2018-09-01,F,W,33,33
1504,2018-09-01,F,W,40,40
1505,2018-09-01,F,W,35,35
1506,2018-09-01,F,B,37,37
1507,2018-09-01,F,B,32,32
1508,2018-09-01,F,W,41,41
1509,2018-09-01,F,B,43,43
1510,2018-09-01,F,W,28,28
1511,2018-09-01,F,W,42,42
1512,2018-09-01,F,B,37,38
1513,2018-09-01,F,W,40,40
1514,2018-09-01,F,B,33,33
1515,2018-09-01,F,W,35,35
1516,2018-09-01,F,W,59,59
1517,2018-09-01,F,W,29,29
1518,2018-09-01,F,B,32,32
1519,2018-09-01,F,W,26,26
1520,2018-09-01,F,B,40,41
1521,2018-09-01,F,W,39,39
1522,2018-09-01,F,W,47,47
1523,2018-09-01,F,B,56,56
1524,2018-09-01,F,B,38,38
1525,2018-09-01,F,B,22,22
1526,2018-09-01,F,W,31,31
1527,2018-09-01,F,W,38,38
1528,2018-09-01,F,B,24,24
1529,2018-09-01,F,W,46,46
1530,2018-09-01,F,W,32,32
1531,2018-09-01,F,W,36,36
1532,2018-09-01,F,B,37,40
1533,2018-09-01,F,B,21,23
1534,2018-09-01,F,W,19,20
1535,2018-09-01,F,B,20,22
1536,2018-09-01,F,W,29,30
1537,2018-09-01,F,W,38,39
1538,2018-09-01,F,W,24,25
1539,2018-09-01,F,W,32,33
1540,2018-09-01,F,B,32,33
1541,2018-09-01,F,B,25,26
1542,2018-09-01,F,W,38,39
1543,2018-09-01,F,W,27,28
1544,2018-09-01,F,B,52,53
1545,2018-09-01,F,W,23,24
1546,2018-09-01,F,W,28,29
1547,2018-09-01,F,W,35,35
1548,2018-09-01,F,B,33,34
1549,2018-09-01,F,B,21,22
1550,2018-09-01,F,W,38,39
1551,2018-09-01,F,W,34,35
1552,2018-09-01,F,W,25,26
1553,2018-09-01,F,H,30,30
1554,2018-09-01,F,B,47,48
1555,2018-09-01,F,W,33,33
1556,2018-09-01,F,B,21,22
1557,2018-09-01,F,W,27,28
1558,2018-09-01,F,B,40,41
1559,2018-09-01,F,W,27,27
1560,2018-09-01,F,B,54,54
1561,2018-09-01,F,W,31,31
1562,2018-09-01,F,B,30,31
1563,2018-09-01,F,B,45,45
1564,2018-09-01,F,W,34,35
1565,2018-09-01,F,W,30,30
1566,2018-09-01,F,W,38,38
1567,2018-09-01,F,B,45,45
1568,2018-09-01,F,B,29,29
1569,2018-09-01,F,W,39,40
1570,2018-09-01,F,W,44,44
1571,2018-09-01,F,B,38,39
1572,2018-09-01,F,W,50,50
1573,2018-09-01,F,W,24,24
1574,2018-09-01,F,B,23,23
1575,2018-09-01,F,W,27,27
1576,2018-09-01,F,U,41,41
1577,2018-09-01,F,W,47,47
1578,2018-09-01,F,W,46,46
1579,2018-09-01,F,W,32,32
1580,2018-09-01,F,W,33,33
1581,2018-09-01,F,W,39,39
1582,2018-09-01,F,B,36,36
1583,2018-09-01,F,W,30,30
1584,2018-09-01,F,W,33,33
1585,2018-09-01,F,W,34,34
1586,2018-09-01,F,W,47,47
1587,2018-09-01,F,B,21,21
1588,2018-09-01,F,A,21,21
1589,2018-09-01,F,W,30,30
1590,2018-09-01,F,B,23,23
1591,2018-09-01,F,B,24,24
1592,2018-09-01,F,W,45,45
1593,2018-09-01,F,U,37,37
1594,2018-09-01,F,W,30,30
1595,2018-09-01,F,W,43,43
1596,2018-09-01,F,B,20,20
1597,2018-09-01,F,W,38,38
1598,2018-09-01,F,B,60,60
1599,2018-09-01,F,B,23,23
1600,2018-09-01,F,B,23,23
1601,2018-09-01,F,W,32,32
1602,2018-09-01,F,B,23,23
1603,2018-09-01,F,W,45,45
1604,2018-09-01,F,B,27,27
1605,2018-09-01,F,W,42,42
1606,2018-09-01,F,B,30,30
1607,2018-09-01,F,W,28,28
1608,2018-09-01,F,W,35,35
